"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"cots_camera:Exposure:2                       cots_camera:exposure_comp_step_size:1       ","Attribute","exposure_comp_step_size","n/a","cots_camera","Exposure compensation is a setting that allows the photographer to adjust the standard exposure determined by the camera's metering system. The exposure compensation step size defines the increments used when moving the compensation value up (overexposure) or down (underexposure).","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:exposure_control_step_size:1    ","Attribute","exposure_control_step_size","n/a","cots_camera","Exposure correction increment per click of the dial when adjusting camera settings such as aperture, shutter speed, or exposure compensation increments.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:exposure_delay_mode:1           ","Attribute","exposure_delay_mode","n/a","cots_camera","Indicates wether an exposure delay was employed prior to releasing the shutter.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:exposure_difference:1           ","Attribute","exposure_difference","n/a","cots_camera","Records how much the exposure deviates from the camera's metered exposure. Often expressed in stops (e.g., +1.0 or -0.5)","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cots_camera:Exposure:2                       cots_camera:high_frame_rate:1               ","Attribute","high_frame_rate","n/a","cots_camera","High-Speed Frame Capture mode","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:iso_auto_high_limit:1           ","Attribute","iso_auto_high_limit","n/a","cots_camera","Specifies the maximum ISO sensitivity that the camera will automatically adjust to when in Auto ISO mode.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:iso_auto_shutter_time:1         ","Attribute","iso_auto_shutter_time","n/a","cots_camera","Indicates the maximum shutter speed that the camera will use when set to Auto ISO mode. This defines the slowest shutter speed at which the camera will operate to avoid motion blur when increasing ISO sensitivity.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:iso_step_size:1                 ","Attribute","iso_step_size","n/a","cots_camera","Indicates the increments made in changes to ISO sensitivity.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:max_continuous_release:1        ","Attribute","max_continuous_release","n/a","cots_camera","Specifies the maximum number of shots the camera can take in a continuous shooting burst.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cots_camera:Exposure:2                       cots_camera:multi_exposure_auto_gain:1      ","Attribute","multi_exposure_auto_gain","n/a","cots_camera","Indicates whether automatic gain control was applied to balance exposure across multiple exposures, typically On or Off.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:multi_exposure_mode:1           ","Attribute","multi_exposure_mode","n/a","cots_camera","Indicates which multiple exposure mode was used. Series takes a series of multiple exposures per shot resulting in multiple files. Single Photo will create only a single combined image.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:multi_exposure_overlay_mode:1   ","Attribute","multi_exposure_overlay_mode","n/a","cots_camera","Indicates how multiple shots are blended into a single final image","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Exposure:2                       cots_camera:multi_exposure_shots:1          ","Attribute","multi_exposure_shots","n/a","cots_camera","Denotes the number of exposures combined into a single image.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cots_camera:Exposure:2                       cots_camera:multi_exposure_version:1        ","Attribute","multi_exposure_version","n/a","cots_camera","Indicates the version of the multi-exposure settings used in the camera.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:File_Information:1              ","Class","File_Information","1.0","cots_camera","The File_Information class describes attributes pertaining to the image file location on disk storage and unique sequence identifier","img","","","","","","","","","","",""
"cots_camera:File_Information:2               cots_camera:directory_number:1              ","Attribute","directory_number","n/a","cots_camera","Designates the folder or directory within the memory card that contains the file","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cots_camera:File_Information:2               cots_camera:file_info_version:1             ","Attribute","file_info_version","n/a","cots_camera","Indicates the version of the metadata structure of the file itself. ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:File_Information:2               cots_camera:file_number:1                   ","Attribute","file_number","n/a","cots_camera","Refers to the unique identifier assigned to the image file, typically a sequential number.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cots_camera:File_Information:2               cots_camera:memory_card_number:1            ","Attribute","memory_card_number","n/a","cots_camera","Indicates the specific memory card in the camera where the image was saved, particaraly in cameras with more than one card slots.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cots_camera:File_Information:2               cots_camera:offset_time:1                   ","Attribute","offset_time","n/a","cots_camera","Time zone offset for the general file modification date/time. Note that time zones may not be defined for space missions (generally UTC is used), but the camera may be set for some time zone.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:File_Information:2               cots_camera:offset_time_digitized:1         ","Attribute","offset_time_digitized","n/a","cots_camera","Time zone offset corresponding to the moment the digital file was created. Note that time zones may not be defined for space missions (generally UTC is used), but the camera may be set for some time zone.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:File_Information:2               cots_camera:offset_time_original:1          ","Attribute","offset_time_original","n/a","cots_camera","Time zone offset corresponding to the moment the photo was actually taken. Note that time zones may not be defined for space missions (generally UTC is used), but the camera may be set for some time zone.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Lens_Properties:1               ","Class","Lens_Properties","1.0","cots_camera","The Lens_Properties class contains attributes describing the physical properties, identification, and capabilities of the lens in use when the shot was taken.","img","","","","","","","","","","",""
"cots_camera:Lens_Properties:2                cots_camera:effective_max_aperture:1        ","Attribute","effective_max_aperture","n/a","cots_camera","Indicates the largest aperture (in terms of light-gathering ability) used during the exposure, which may differ from the physical maximum aperture due to verious settings or conditions. This is expressed as an f-stop (e.g., f/4.0).","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cots_camera:Lens_Properties:2                cots_camera:lens_data_version:1             ","Attribute","lens_data_version","n/a","cots_camera","Signifies the version of the lens information records which may include updates specifications or characteristics ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Lens_Properties:2                cots_camera:lens_f_stops:1                  ","Attribute","lens_f_stops","n/a","cots_camera","Refers to the maximum and minimum aperture settings available on the lens. This is expressed in f-stop values (e.g., f/2.8 to f/22)","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cots_camera:Lens_Properties:2                cots_camera:lens_id_number:1                ","Attribute","lens_id_number","n/a","cots_camera","Indicates a unique numeric identifier corresponding to the lens model used for the image capture.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cots_camera:Lens_Properties:2                cots_camera:lens_mount_type:1               ","Attribute","lens_mount_type","n/a","cots_camera","Indicates the type of lens mount","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Lens_Properties:2                cots_camera:lens_type:1                     ","Attribute","lens_type","n/a","cots_camera","Identifies the generation and techology of the attached lens, expressed as a numerical value which can be correlated to identifiers using specialized metadata types such as ExifTool.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cots_camera:Lens_Properties:2                cots_camera:max_aperture_at_max_focal:1     ","Attribute","max_aperture_at_max_focal","n/a","cots_camera","Indicates the widest aperture setting when the lens is at its maximum focal length, expressed as an f-stop (e.g., f/4.0)","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cots_camera:Lens_Properties:2                cots_camera:max_aperture_at_min_focal:1     ","Attribute","max_aperture_at_min_focal","n/a","cots_camera","Indicates the widest aperture setting when the lens is at its minimum focal length, expressed as an f-stop (e.g., f/4.0)","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cots_camera:Lens_Properties:2                cots_camera:max_focal_length:1              ","Attribute","max_focal_length","n/a","cots_camera","Indicates the longest distance, in millimeters, that the lens can focus on.","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"cots_camera:Lens_Properties:2                cots_camera:min_focal_length:1              ","Attribute","min_focal_length","n/a","cots_camera","Denotes the shortest distance, in millimeters, that the lens can focus on while still producing a sharp image.","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"cots_camera:Lens_Properties:2                cots_camera:mcu_version:1                   ","Attribute","mcu_version","n/a","cots_camera","Represents the version of the microcontroller unit (MCU) firmware in the camera body that processes the images. ","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
